Rede,Bairro,Endereço,Região,CEP,Cidade,Tipo de recarga,Tipo de Estabelecimento,Estabelecimento,Tipo de Atendimento
PLDEVICE,IPIRANGA,"ESTRADA DAS LÁGRIMAS, 2008, LOJA 89/27",ZONA SUL,04232-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,TABACARIA,REI DO TABACO E PRESENTES,PÚBLICO
PLDEVICE,IPIRANGA,"RUA SALVADOR SIMÕES, 90, PRÓXIMO",ZONA SUL,04276-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BANCA DE JORNAL,BANCA DA JULIA,PÚBLICO
PLDEVICE,JARDIM ÂNGELA,"ESTRADA DO M' BOI MIRIM, 4901",ZONA SUL,04948-030,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,TERMINAL DE ÔNIBUS,TERMINAL JARDIM ÂNGELA,PÚBLICO
PLDEVICE,JARDIM ÂNGELA,"ESTRADA DO M' BOI MIRIM, 4901",ZONA SUL,04948-030,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,TERMINAL DE ÔNIBUS,TERMINAL JARDIM ÂNGELA,PÚBLICO
PLDEVICE,JARDIM ARACATI,"AV. M'BOI GUACU, 22, LADO A",ZONA SUL,04949-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,PAPELARIA,VILMA JESUS DA SILVA SANTOS,PÚBLICO
PLDEVICE,JARDIM AZANO II,"RUA VITORIA REGIA, 51",ZONA SUL,04854-550,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MERCEARIA E OUTROS,MARIA ANTONIA PEREIRA DE SENA MELO,PÚBLICO
PLDEVICE,JARDIM BOTUCATU,"RUA BRIGADEIRO AMILCAR VELOSO PEDERNEIRAS, 239",ZONA SUL,04173-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MERCADO,MERCADINHO ROUXINOL,PÚBLICO
PLDEVICE,JARDIM CIDALIA,"RUA JOAO GOMES BATISTA, 623",ZONA SUL,04652-160,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,CHAVEIRO,L M CHAVEIRO,PÚBLICO
PLDEVICE,JARDIM CLIMAX,"RUA MARECHAL VIEIRA PEIXOTO, 20",ZONA SUL,04177-240,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MINIMERCADO,MINI MERCARDINHO CIDADE DO SOL,PÚBLICO
PLDEVICE,JARDIM DA PEDREIRA,"ESTRADA DO ALVARENGA, 1259",ZONA SUL,04462-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,COMÉRCIO,LUIS CARLOS VIDAL BENEDITO,PÚBLICO
PLDEVICE,JARDIM DAS FLORES,"ESTRADA DO M' BOI MIRIM, 1630",ZONA SUL,04905-001,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,ACESSORIOS CELULAR,LM ACESSORIOS,PÚBLICO
PLDEVICE,JARDIM DAS FLORES,"ESTRADA DO M'BOI MIRIM, 1576, LOJA B",ZONA SUL,04905-001,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,AÇOUGUE,CASA DE CARNES TRAMPIN E TEIXEIRA,PÚBLICO
PLDEVICE,JARDIM NOVO PANTANAL,"RUA GREGORIO MAFRA, 18",ZONA SUL,04472-260,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,COSMÉTICOS,MARIA JULIANA SILVA REIS,PÚBLICO
PLDEVICE,JARDIM PRAINHA,"RUA BOA VISTA, 128",ZONA SUL,04851-720,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MINIMERCADO,MERCADINHO BOA VISTA,PÚBLICO
PLDEVICE,JARDIM PRESIDENTE,"RUA ALVARES CORREIA, 467",ZONA SUL,04830-110,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,LOJA DE VARIEDADES,WENDELL VINICIUS NASCIMENTO COSTA,PÚBLICO
PLDEVICE,JARDIM PRUDENCIA,"AV. CUPECE, 2703",ZONA SUL,04365-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,DROGARIA,DROGARIA ATIVA,PÚBLICO
PLDEVICE,JARDIM PRUDÊNCIA,"AV. CUPECÊ, 1415",ZONA SUL,04366-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,PET SHOP,CENTER DOG,PÚBLICO
PLDEVICE,JARDIM PRUDÊNCIA,"AV. CAPECÊ, 3810, LADO A",ZONA SUL,04366-001,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,INFORMÁTICA,1000 COISAS ELETRONICAS,PÚBLICO
PLDEVICE,JARDIM SÃO JORGE,"RUA PEIXOTO DE MELO FILHO, 121",ZONA SUL,04432-170,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MERCEARIA,MARIA VILMA ARAÚJO SANTOS,PÚBLICO
PLDEVICE,JARDIM SOUZA,"RUA FRANCISCO DE ALMEIDA SOUZA, 63",ZONA SUL,04917-070,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,PASTELARIA,PASTEL DA MIRIAN,PÚBLICO
PLDEVICE,JARDIM SOUZA,"RUA MANOEL DE MEDEIROS SOUZA, 132",ZONA SUL,04917-090,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MINIMERCADO,DANIEL FELIX DA SILVA,PÚBLICO
PLDEVICE,JARDIM SUL,"ESTRADA ANTIGA DO MAR, 440",ZONA SUL,04413-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BARRACA PRAIANA,VALDELENITON SANTOS DE SOUZA,PÚBLICO
PLDEVICE,JORDANOPOLIS,"RUA AGUILAR, 55",ZONA SUL,04830-040,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,DOCERIA,ARKEL DOCERIA,PÚBLICO
PLDEVICE,JORDANOPOLIS,"RUA ALTINO MARTINS DA VITORIA, 455, GARAGE",ZONA SUL,04830-280,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,ALIMENTOS,PRO NUTRISUPLEMENTOS,PÚBLICO
PLDEVICE,JURUBATUBA,"AV. NAÇÕES UNIDAS, 22215",ZONA SUL,04696-005,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,EMPRESA,INSTITUTO EUROFARMA,PRIVADO
PLDEVICE,MIRANDOPOLIS,"RUA LUIS GOIS, 1251",ZONA SUL,04043-050,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BANCA DE JORNAL,BANCA DE JESUS,PÚBLICO
PLDEVICE,MIRANDOPOLIS,"RUA LUIS GOIS, 892",ZONA SUL,04043-050,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BOMBONIERE,MALU BOMBONIERE,PÚBLICO
PLDEVICE,MIRANDOPOLIS,"AV. JABAQUARA, 2852",ZONA SUL,04046-500,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,ACESSORIOS CELULAR,SHOP 713,PÚBLICO
PLDEVICE,MOEMA,"AV, IBIRAPUERA, 2822",ZONA SUL,04028-002,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,EMPRESA,HYUNDAI CAOA MOEMA,PRIVADO
PLDEVICE,MOEMA,"AV. JAMARIS, 141",ZONA SUL,04078-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BANCA DE JORNAL,BANCA SIMPATIA,PÚBLICO
PLDEVICE,MOEMA,"ALAMEDA JAUAPERI, 515",ZONA SUL,04523-012,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,CARTÓRIO,V.T. CARDS9 TABELIÃO DE NOTAS DA CAPITAL,PÚBLICO
PLDEVICE,MOOCA,"AV. DO ESTADO, 4455",ZONA SUL,04094-050,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,TERMINAL DE ÔNIBUS,TERMINAL PARADA PEDRO,PÚBLICO
PLDEVICE,PARQUE AMERICA,"AV. CONDE ROSALIA IANNINI, 324",ZONA SUL,04841-150,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,DROGARIA,DROGARIA VENOSA,PÚBLICO
PLDEVICE,PARQUE AMÉRICA,"RUA NELSON GEBARA, 182",ZONA SUL,04841-020,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,COMÉRCIO,SIDNEI ACIOLE SANTOS,PÚBLICO
PLDEVICE,PARQUE BRASIL,"RUA GIOVANI BONONCINI, 77",ZONA SUL,04843-020,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,TERMINAL DE ÔNIBUS,TERMINAL GRAJAÚ,PÚBLICO
PLDEVICE,PARQUE BRASIL,"RUA GIOVANNI BONONCINI, 211",ZONA SUL,04843-020,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BOMBONIERE,EMPORIO DOS BOLOS CASEIROS,PÚBLICO
PLDEVICE,PARQUE BRASIL,"RUA GIOVANNI BONONCINI, 77",ZONA SUL,04843-020,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,TERMINAL DE ÔNIBUS,TERMINAL GRAJAÚ,PÚBLICO
PLDEVICE,PARQUE BRASIL,"AV. DONA BELMIRA MARIN, 148/3008",ZONA SUL,04846-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MERCADO,MERCADINHO DAIANA,PÚBLICO
PLDEVICE,PARQUE BRASIL,"AV. DONA BELMIRA MARIN, 2247",ZONA SUL,04846-010,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,LANCHONETE,LANCHONETE ARAVIL,PÚBLICO
PLDEVICE,PARQUE BRASIL,"AV. DONA BELMIRA MARIN, 914, LADO A",ZONA SUL,04846-010,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,COM. ELETRÔNICOS,LINDALVA PEREIRA DA SILVA,PÚBLICO
PLDEVICE,PARQUE BRASIL,"AV. DONA BELMIRA, 3401",ZONA SUL,04846-010,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MERCADINHO,MERCADINHO SUCUPIRA,PÚBLICO
PLDEVICE,PARQUE COCAIA,"RUA SANTO ANTONIO DE OSSELA, 868",ZONA SUL,04850-160,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,COM. ELETRÔNICOS,LINDALVA PEREIRA DA SILVA,PÚBLICO
PLDEVICE,SACOMÃ,"RUA BOM PASTOR, 3000",ZONA SUL,04203-003,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,TERMINAL DE ÔNIBUS,TERMINAL SACOMÃ,PÚBLICO
PLDEVICE,SACOMÃ,"RUA BOM PASTOR, 3000",ZONA SUL,04203-003,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,TERMINAL DE ÔNIBUS,TERMINAL SACOMÃ,PÚBLICO
PLDEVICE,SACOMÃ,"RUA ALENCAR ARARIPE, 528",ZONA SUL,04253-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BANCA DE JORNAL,LAERTE POMBALINO JUNIOR,PÚBLICO
PLDEVICE,SANTO AMARO,"RUA DESEMBARGADOR BANDEIRA DE MELLO, 34",ZONA SUL,04473-001,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,LOTÉRICA,LOTERICA LARGO3,PÚBLICO
PLDEVICE,SANTO AMARO,"AV. PADRE JOSÉ MARIA, 400",ZONA SUL,04573-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,TERMINAL DE ÔNIBUS,TERMINAL SANTO AMARO,PÚBLICO
PLDEVICE,SANTO AMARO,"AV. PADRE JOSÉ MARIA, 400",ZONA SUL,04573-000,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,TERMINAL DE ÔNIBUS,TERMINAL SANTO AMARO,PÚBLICO
PLDEVICE,SANTO AMARO,"AV. SANTO AMARO, 7207",ZONA SUL,04701-200,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MERCEARIA,SERV SUL,PÚBLICO
PLDEVICE,SANTO AMARO,"RUA DESEMBARGADOR BANDEIRA DE MELO, 250",ZONA SUL,04743-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BOMBONIERE,LV DOCES,PÚBLICO
PLDEVICE,SANTO AMARO,"RUA DOUTOR ANTÔNIO BENTO, 393",ZONA SUL,04750-000,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,ESC. PROF./CURSOS,SENAC UNIDADE LARGO TREZE,PÚBLICO
PLDEVICE,SANTO AMARO,"RUA DR. ANTONIO BENTO, 691",ZONA SUL,04750-001,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,LOJA DE VARIEDADES,SUELY ARTEFATOS DE MADEIRA,PÚBLICO
PLDEVICE,VILA DA PAZ,"RUA RIO MADEIRA, 158",ZONA SUL,04777-042,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,PIZZARIA,PIZZARIA VILA NOVA,PÚBLICO
PLDEVICE,VILA DA PAZ,"RUA RIO PARAIBA, 02",ZONA SUL,04777-052,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,LOJA DE UTILIDADES,EDILENE DE MELO,PÚBLICO
PLDEVICE,VILA DO ENCONTRO,"AV. ENGENHEIRO ARMANDO A. PEREIRA, 5554, SALA A",ZONA SUL,04325-001,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,PAP. E VARIEDADES,PAPELARIA E VARIEDADES 7 ROSAS.,PÚBLICO
PLDEVICE,VILA DO SOL,"AV. DOS FUNCIONARIOS PUBLICOS, 1, LADO A",ZONA SUL,04962-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,LOJA DE ACESSORIOS,BOMBONIERE CARLA,PÚBLICO
PLDEVICE,VILA DO SOL,"AV. DOS FUNCIONARIOS PÚBLICOS, 39, LADO A",ZONA SUL,04962-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,UTILIDADES,BAZAR DE UTILIDADES,PÚBLICO
PLDEVICE,VILA DO SOL,"RUA ORIDIO BARTOLINI, 15",ZONA SUL,04962-015,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,GRAFICA,WHITEBLUE GRAFICA,PÚBLICO
PLDEVICE,VILA DO SOL,"RUA ANCARA, 16, CS 2",ZONA SUL,04962-160,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,DOCERIA,SAMUEL MENDES DA SILVA,PÚBLICO
PLDEVICE,VILA DO SOL,"RUA SANTORINI, 201",ZONA SUL,04962-180,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,COMÉRCIO,LANDS,PÚBLICO
PLDEVICE,VILA ENCONTRO,"AV. ENG. ARMANDO DE ARRUDA PEREIRA, 5548",ZONA SUL,04325-001,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,DROGARIA,DROGARIA POUPA BRASIL,PÚBLICO
PLDEVICE,VILA GERTRUDES,"AV. DAS NAÇÕES UNIDAS, 14261, ALA A",ZONA SUL,04794-000,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,EMPRESA,BRASILSEG,PRIVADO
PLDEVICE,VILA MARIANA,AV. PROFESSOR NOE AZEVEDO,ZONA SUL,04117-000,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,TERMINAL DE ÔNIBUS,METRÔ VILA MARIANA,PÚBLICO
PLDEVICE,VILA MARIANA,"RUA AFONSO CELSO, 614",ZONA SUL,04119-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BANCA DE JORNAL,BANCA KUBO,PÚBLICO
PLDEVICE,VILA MARIANA,"AV. SANTA CRUZ, 137",ZONA SUL,04121-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,LOTERICA,LOJA LELI,PÚBLICO
PLDEVICE,VILA MONTE ALEGRE,"AV. FAGUNDES FILHO, 141, ANDAR 14",ZONA SUL,04304-010,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,EMPRESA,BENEFICIO FACIL SERVICOS LTDA,PRIVADO
PLDEVICE,VILA NOVA CONCEIÇÃO,"AV. PRES. J. KUBITSCHECK, 1327, ANDAR 9, CJ 91/92",ZONA SUL,04543-011,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,EMPRESA,INTERCAM CORRETORA,PRIVADO
PLDEVICE,VILA OLIMPIA,"RUA OLIMPIADAS, 66",ZONA SUL,04551-000,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,BANCA DE JORNAL,BANCA DO ALEMÃO,PÚBLICO
PLDEVICE,VILA PARQUE JABAQUAR,"RUA CARMINE DI GENIO, 25",ZONA SUL,04349-090,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,CONSERTO CELULARES,FUTURO SMART JABAQUARA,PÚBLICO
PLDEVICE,VILA PQ. JABAQUARA,"RUA DOS MARAPES, 18",ZONA SUL,04330-070,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,ARTIGOS E DOCERIA,CAPRISHOW,PÚBLICO
PLDEVICE,VILA SANTA CATARINA,"RUA MADRE EMILIE DE VILLENEUVE, 331",ZONA SUL,04367-090,SÃO PAULO,VALE TRANSPORTE-LISTA WEB-PASSE LIVRE ESTUDANTE,ESCOLA,COLÉGIO EMILIE DE VILLENEUVE,PÚBLICO
PLDEVICE,VILA SANTA CATARINA,"RUA CORIOLANO DURAND, 23, LADO A",ZONA SUL,04375-050,SÃO PAULO,COMUM-ESCOLAR-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIÁRIO-LISTA WEB-PASSE LIVRE ESTUDANT,MERCEARIA,REGIANE GOMES SANTOS409462805,PÚBLICO
SERVLOT,TREMEMBE,"ALAMEDA DOS CANÁRIOS, 35 - JD. ESTRELA DALVA",ZONA NORTE,02364-720,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADO LIMAS,PÚBLICO
SERVLOT,RECANTO CAMPO BELO,"ALAMEDA DOS SABIÁS, 04",ZONA SUL,04880-225,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,FARMACIA,DROGARIA ARUÃ,PÚBLICO
SERVLOT,RECANTO CAMPO BELO,"ALAMEDA DOS SABIAS, 06 - CONDOMINIO ARUÃ - ACAMPAR",ZONA SUL,04880-225,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR ARUÃ,PÚBLICO
SERVLOT,CERQUEIRA CESAR,"ALAMEDA FRANCA, 1277",CENTRO,01422-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA AQUARELA,PÚBLICO
SERVLOT,CAMPOS ELISEOS,"ALAMEDA GLETE, 383",CENTRO,01215-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA PRINCESA ALAMEDA GLETE,PÚBLICO
SERVLOT,JARDIM PAULISTA,"ALAMEDA ITU, FRENTE AO 1073 - ESQUINA C/ RUA AUGUSTA",CENTRO,01421-005,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA ITU,PÚBLICO
SERVLOT,BELA VISTA,"ALAMEDA JOAQUIM EUGENIO DE LIMA, 180",CENTRO,01403-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA GUILHERME,PÚBLICO
SERVLOT,JARDIM PAULISTA,"ALAMEDA LORENA, 624",CENTRO,01424-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA ALAMEDAS,PÚBLICO
SERVLOT,JARDINS,"ALAMEDA LORENA, AO LADO DO No 937 - ESQ. C/ ALAMEDA CASA BRANCA",CENTRO,01424-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA PANDORA LORENA,PÚBLICO
SERVLOT,JARDINS,"ALAMEDA LORENA, em frente ao 1.500 - ESQUINA COM AUGUSTA",CENTRO,01424-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA PANDORA AUGUSTA,PÚBLICO
SERVLOT,AGUA FRIA,"AV. AGUA FRIA, 964",ZONA NORTE,02133-040,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,REVISTARIA,REVISTARIA RENTEL,PÚBLICO
SERVLOT,CIDADE AE CARVALHO,"AV. AGUIA DE HAIA, 2636 - DENTRO DO ESTACIONAMENTO DO ASSAI",ZONA LESTE,03694-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,REVISTARIA,REVISTARIA ASSAI,PÚBLICO
